group_generation,code,Wege,activity,group_dest_mode,group_erzeugung,rate
OSePM,WAW,0.11430533848252915,N,OSeP,OS,0.057152669241264574
OSePW,WAW,0.11430533848252915,N,OSeP,OS,0.057152669241264574
OShPM,WAW,0.11430533848252915,N,OShP,OS,0.057152669241264574
OShPW,WAW,0.11430533848252915,N,OShP,OS,0.057152669241264574
OSoPM,WAW,0.11430533848252915,N,OSoP,OS,0.057152669241264574
OSoPW,WAW,0.11430533848252915,N,OSoP,OS,0.057152669241264574
OSePM,WBW,0.24134972296126,N,OSeP,OS,0.12067486148063
OSePW,WBW,0.24134972296126,N,OSeP,OS,0.12067486148063
OShPM,WBW,0.24134972296126,N,OShP,OS,0.12067486148063
OShPW,WBW,0.24134972296126,N,OShP,OS,0.12067486148063
OSoPM,WBW,0.24134972296126,N,OSoP,OS,0.12067486148063
OSoPW,WBW,0.24134972296126,N,OSoP,OS,0.12067486148063
OSePM,WEW,0.07407165796710419,N,OSeP,OS,0.037035828983552094
OSePW,WEW,0.07407165796710419,N,OSeP,OS,0.037035828983552094
OShPM,WEW,0.07407165796710419,N,OShP,OS,0.037035828983552094
OShPW,WEW,0.07407165796710419,N,OShP,OS,0.037035828983552094
OSoPM,WEW,0.07407165796710419,N,OSoP,OS,0.037035828983552094
OSoPW,WEW,0.07407165796710419,N,OSoP,OS,0.037035828983552094
OSePM,WFW,0.14910960610679394,N,OSeP,OS,0.07455480305339697
OSePW,WFW,0.14910960610679394,N,OSeP,OS,0.07455480305339697
OShPM,WFW,0.14910960610679394,N,OShP,OS,0.07455480305339697
OShPW,WFW,0.14910960610679394,N,OShP,OS,0.07455480305339697
OSoPM,WFW,0.14910960610679394,N,OSoP,OS,0.07455480305339697
OSoPW,WFW,0.14910960610679394,N,OSoP,OS,0.07455480305339697
OSePM,WMW,0.8245532554437047,N,OSeP,OS,0.4122766277218524
OSePW,WMW,0.8245532554437047,N,OSeP,OS,0.4122766277218524
OShPM,WMW,0.8245532554437047,N,OShP,OS,0.4122766277218524
OShPW,WMW,0.8245532554437047,N,OShP,OS,0.4122766277218524
OSoPM,WMW,0.8245532554437047,N,OSoP,OS,0.4122766277218524
OSoPW,WMW,0.8245532554437047,N,OSoP,OS,0.4122766277218524
OSePM,WOW,0.09919704503529857,N,OSeP,OS,0.049598522517649284
OSePW,WOW,0.09919704503529857,N,OSeP,OS,0.049598522517649284
OShPM,WOW,0.09919704503529857,N,OShP,OS,0.049598522517649284
OShPW,WOW,0.09919704503529857,N,OShP,OS,0.049598522517649284
OSoPM,WOW,0.09919704503529857,N,OSoP,OS,0.049598522517649284
OSoPW,WOW,0.09919704503529857,N,OSoP,OS,0.049598522517649284
OSePM,WRW,0.02532887562211529,N,OSeP,OS,0.012664437811057644
OSePW,WRW,0.02532887562211529,N,OSeP,OS,0.012664437811057644
OShPM,WRW,0.02532887562211529,N,OShP,OS,0.012664437811057644
OShPW,WRW,0.02532887562211529,N,OShP,OS,0.012664437811057644
OSoPM,WRW,0.02532887562211529,N,OSoP,OS,0.012664437811057644
OSoPW,WRW,0.02532887562211529,N,OSoP,OS,0.012664437811057644
OSePM,WSW,0.3543471046139328,N,OSeP,OS,0.1771735523069664
OSePW,WSW,0.3543471046139328,N,OSeP,OS,0.1771735523069664
OShPM,WSW,0.3543471046139328,N,OShP,OS,0.1771735523069664
OShPW,WSW,0.3543471046139328,N,OShP,OS,0.1771735523069664
OSoPM,WSW,0.3543471046139328,N,OSoP,OS,0.1771735523069664
OSoPW,WSW,0.3543471046139328,N,OSoP,OS,0.1771735523069664
OSePM,WTW,0.02480620707025654,N,OSeP,OS,0.01240310353512827
OSePW,WTW,0.02480620707025654,N,OSeP,OS,0.01240310353512827
OShPM,WTW,0.02480620707025654,N,OShP,OS,0.01240310353512827
OShPW,WTW,0.02480620707025654,N,OShP,OS,0.01240310353512827
OSoPM,WTW,0.02480620707025654,N,OSoP,OS,0.01240310353512827
OSoPW,WTW,0.02480620707025654,N,OSoP,OS,0.01240310353512827
OSePM,WVW,0.05069236242079545,N,OSeP,OS,0.02534618121039772
OSePW,WVW,0.05069236242079545,N,OSeP,OS,0.02534618121039772
OShPM,WVW,0.05069236242079545,N,OShP,OS,0.02534618121039772
OShPW,WVW,0.05069236242079545,N,OShP,OS,0.02534618121039772
OSoPM,WVW,0.05069236242079545,N,OSoP,OS,0.02534618121039772
OSoPW,WVW,0.05069236242079545,N,OSoP,OS,0.02534618121039772
OSePM,WZW,0.17304819436337998,N,OSeP,OS,0.08652409718168999
OSePW,WZW,0.17304819436337998,N,OSeP,OS,0.08652409718168999
OShPM,WZW,0.17304819436337998,N,OShP,OS,0.08652409718168999
OShPW,WZW,0.17304819436337998,N,OShP,OS,0.08652409718168999
OSoPM,WZW,0.17304819436337998,N,OSoP,OS,0.08652409718168999
OSoPW,WZW,0.17304819436337998,N,OSoP,OS,0.08652409718168999
OSePM,WMBW,0.3009179631418958,N,OSeP,OS,0.10030598771396526
OSePW,WMBW,0.3009179631418958,N,OSeP,OS,0.10030598771396526
OShPM,WMBW,0.3009179631418958,N,OShP,OS,0.10030598771396526
OShPW,WMBW,0.3009179631418958,N,OShP,OS,0.10030598771396526
OSoPM,WMBW,0.3009179631418958,N,OSoP,OS,0.10030598771396526
OSoPW,WMBW,0.3009179631418958,N,OSoP,OS,0.10030598771396526
OSePM,WMMW,0.2094834400297601,N,OSeP,OS,0.06982781334325337
OSePW,WMMW,0.2094834400297601,N,OSeP,OS,0.06982781334325337
OShPM,WMMW,0.2094834400297601,N,OShP,OS,0.06982781334325337
OShPW,WMMW,0.2094834400297601,N,OShP,OS,0.06982781334325337
OSoPM,WMMW,0.2094834400297601,N,OSoP,OS,0.06982781334325337
OSoPW,WMMW,0.2094834400297601,N,OSoP,OS,0.06982781334325337
OSePM,WMOW,0.0939826951567912,N,OSeP,OS,0.03132756505226373
OSePW,WMOW,0.0939826951567912,N,OSeP,OS,0.03132756505226373
OShPM,WMOW,0.0939826951567912,N,OShP,OS,0.03132756505226373
OShPW,WMOW,0.0939826951567912,N,OShP,OS,0.03132756505226373
OSoPM,WMOW,0.0939826951567912,N,OSoP,OS,0.03132756505226373
OSoPW,WMOW,0.0939826951567912,N,OSoP,OS,0.03132756505226373
OSePM,WMVW,0.12073624231040116,N,OSeP,OS,0.040245414103467055
OSePW,WMVW,0.12073624231040116,N,OSeP,OS,0.040245414103467055
OShPM,WMVW,0.12073624231040116,N,OShP,OS,0.040245414103467055
OShPW,WMVW,0.12073624231040116,N,OShP,OS,0.040245414103467055
OSoPM,WMVW,0.12073624231040116,N,OSoP,OS,0.040245414103467055
OSoPW,WMVW,0.12073624231040116,N,OSoP,OS,0.040245414103467055
OSePM,WMEW,0.14864129792701994,N,OSeP,OS,0.04954709930900665
OSePW,WMEW,0.14864129792701994,N,OSeP,OS,0.04954709930900665
OShPM,WMEW,0.14864129792701994,N,OShP,OS,0.04954709930900665
OShPW,WMEW,0.14864129792701994,N,OShP,OS,0.04954709930900665
OSoPM,WMEW,0.14864129792701994,N,OSoP,OS,0.04954709930900665
OSoPW,WMEW,0.14864129792701994,N,OSoP,OS,0.04954709930900665
OSePM,WMSW,0.16477437898489744,N,OSeP,OS,0.05492479299496581
OSePW,WMSW,0.16477437898489744,N,OSeP,OS,0.05492479299496581
OShPM,WMSW,0.16477437898489744,N,OShP,OS,0.05492479299496581
OShPW,WMSW,0.16477437898489744,N,OShP,OS,0.05492479299496581
OSoPM,WMSW,0.16477437898489744,N,OSoP,OS,0.05492479299496581
OSoPW,WMSW,0.16477437898489744,N,OSoP,OS,0.05492479299496581
OSePM,WOMW,0.05332560446200377,N,OSeP,OS,0.01777520148733459
OSePW,WOMW,0.05332560446200377,N,OSeP,OS,0.01777520148733459
OShPM,WOMW,0.05332560446200377,N,OShP,OS,0.01777520148733459
OShPW,WOMW,0.05332560446200377,N,OShP,OS,0.01777520148733459
OSoPM,WOMW,0.05332560446200377,N,OSoP,OS,0.01777520148733459
OSoPW,WOMW,0.05332560446200377,N,OSoP,OS,0.01777520148733459
OSePM,WVMW,0.04420397942511956,N,OSeP,OS,0.014734659808373185
OSePW,WVMW,0.04420397942511956,N,OSeP,OS,0.014734659808373185
OShPM,WVMW,0.04420397942511956,N,OShP,OS,0.014734659808373185
OShPW,WVMW,0.04420397942511956,N,OShP,OS,0.014734659808373185
OSoPM,WVMW,0.04420397942511956,N,OSoP,OS,0.014734659808373185
OSoPW,WVMW,0.04420397942511956,N,OSoP,OS,0.014734659808373185
AZePM,WAW,0.5274749581356708,N,AZeP,AZ,0.2637374790678354
AZePW,WAW,0.5274749581356708,N,AZeP,AZ,0.2637374790678354
AZhPM,WAW,0.5274749581356708,N,AZhP,AZ,0.2637374790678354
AZhPW,WAW,0.5274749581356708,N,AZhP,AZ,0.2637374790678354
AZoPM,WAW,0.5274749581356708,N,AZoP,AZ,0.2637374790678354
AZoPW,WAW,0.5274749581356708,N,AZoP,AZ,0.2637374790678354
AZePM,WBW,0.09624204929294047,N,AZeP,AZ,0.04812102464647024
AZePW,WBW,0.09624204929294047,N,AZeP,AZ,0.04812102464647024
AZhPM,WBW,0.09624204929294047,N,AZhP,AZ,0.04812102464647024
AZhPW,WBW,0.09624204929294047,N,AZhP,AZ,0.04812102464647024
AZoPM,WBW,0.09624204929294047,N,AZoP,AZ,0.04812102464647024
AZoPW,WBW,0.09624204929294047,N,AZoP,AZ,0.04812102464647024
AZePM,WEW,0.08271829071087286,N,AZeP,AZ,0.04135914535543643
AZePW,WEW,0.08271829071087286,N,AZeP,AZ,0.04135914535543643
AZhPM,WEW,0.08271829071087286,N,AZhP,AZ,0.04135914535543643
AZhPW,WEW,0.08271829071087286,N,AZhP,AZ,0.04135914535543643
AZoPM,WEW,0.08271829071087286,N,AZoP,AZ,0.04135914535543643
AZoPW,WEW,0.08271829071087286,N,AZoP,AZ,0.04135914535543643
AZePM,WFW,0.05613501831088793,N,AZeP,AZ,0.028067509155443964
AZePW,WFW,0.05613501831088793,N,AZeP,AZ,0.028067509155443964
AZhPM,WFW,0.05613501831088793,N,AZhP,AZ,0.028067509155443964
AZhPW,WFW,0.05613501831088793,N,AZhP,AZ,0.028067509155443964
AZoPM,WFW,0.05613501831088793,N,AZoP,AZ,0.028067509155443964
AZoPW,WFW,0.05613501831088793,N,AZoP,AZ,0.028067509155443964
AZePM,WOW,0.061660120544859635,N,AZeP,AZ,0.030830060272429818
AZePW,WOW,0.061660120544859635,N,AZeP,AZ,0.030830060272429818
AZhPM,WOW,0.061660120544859635,N,AZhP,AZ,0.030830060272429818
AZhPW,WOW,0.061660120544859635,N,AZhP,AZ,0.030830060272429818
AZoPM,WOW,0.061660120544859635,N,AZoP,AZ,0.030830060272429818
AZoPW,WOW,0.061660120544859635,N,AZoP,AZ,0.030830060272429818
AZePM,WSW,0.1011928466018966,N,AZeP,AZ,0.0505964233009483
AZePW,WSW,0.1011928466018966,N,AZeP,AZ,0.0505964233009483
AZhPM,WSW,0.1011928466018966,N,AZhP,AZ,0.0505964233009483
AZhPW,WSW,0.1011928466018966,N,AZhP,AZ,0.0505964233009483
AZoPM,WSW,0.1011928466018966,N,AZoP,AZ,0.0505964233009483
AZoPW,WSW,0.1011928466018966,N,AZoP,AZ,0.0505964233009483
AZePM,WVW,0.05827927670847555,N,AZeP,AZ,0.029139638354237773
AZePW,WVW,0.05827927670847555,N,AZeP,AZ,0.029139638354237773
AZhPM,WVW,0.05827927670847555,N,AZhP,AZ,0.029139638354237773
AZhPW,WVW,0.05827927670847555,N,AZhP,AZ,0.029139638354237773
AZoPM,WVW,0.05827927670847555,N,AZoP,AZ,0.029139638354237773
AZoPW,WVW,0.05827927670847555,N,AZoP,AZ,0.029139638354237773
AZePM,WZW,0.19245631300988505,N,AZeP,AZ,0.09622815650494253
AZePW,WZW,0.19245631300988505,N,AZeP,AZ,0.09622815650494253
AZhPM,WZW,0.19245631300988505,N,AZhP,AZ,0.09622815650494253
AZhPW,WZW,0.19245631300988505,N,AZhP,AZ,0.09622815650494253
AZoPM,WZW,0.19245631300988505,N,AZoP,AZ,0.09622815650494253
AZoPW,WZW,0.19245631300988505,N,AZoP,AZ,0.09622815650494253
AZePM,WAAW,0.1824707194035312,N,AZeP,AZ,0.060823573134510374
AZePW,WAAW,0.1824707194035312,N,AZeP,AZ,0.060823573134510374
AZhPM,WAAW,0.1824707194035312,N,AZhP,AZ,0.060823573134510374
AZhPW,WAAW,0.1824707194035312,N,AZhP,AZ,0.060823573134510374
AZoPM,WAAW,0.1824707194035312,N,AZoP,AZ,0.060823573134510374
AZoPW,WAAW,0.1824707194035312,N,AZoP,AZ,0.060823573134510374
AZePM,WABW,0.1504157766831481,N,AZeP,AZ,0.050138592227716036
AZePW,WABW,0.1504157766831481,N,AZeP,AZ,0.050138592227716036
AZhPM,WABW,0.1504157766831481,N,AZhP,AZ,0.050138592227716036
AZhPW,WABW,0.1504157766831481,N,AZhP,AZ,0.050138592227716036
AZoPM,WABW,0.1504157766831481,N,AZoP,AZ,0.050138592227716036
AZoPW,WABW,0.1504157766831481,N,AZoP,AZ,0.050138592227716036
AZePM,WAOW,0.08078217544652767,N,AZeP,AZ,0.026927391815509225
AZePW,WAOW,0.08078217544652767,N,AZeP,AZ,0.026927391815509225
AZhPM,WAOW,0.08078217544652767,N,AZhP,AZ,0.026927391815509225
AZhPW,WAOW,0.08078217544652767,N,AZhP,AZ,0.026927391815509225
AZoPM,WAOW,0.08078217544652767,N,AZoP,AZ,0.026927391815509225
AZoPW,WAOW,0.08078217544652767,N,AZoP,AZ,0.026927391815509225
AZePM,WARW,0.08671572593996582,N,AZeP,AZ,0.028905241979988613
AZePW,WARW,0.08671572593996582,N,AZeP,AZ,0.028905241979988613
AZhPM,WARW,0.08671572593996582,N,AZhP,AZ,0.028905241979988613
AZhPW,WARW,0.08671572593996582,N,AZhP,AZ,0.028905241979988613
AZoPM,WARW,0.08671572593996582,N,AZoP,AZ,0.028905241979988613
AZoPW,WARW,0.08671572593996582,N,AZoP,AZ,0.028905241979988613
AZePM,WAVW,0.17982342834217324,N,AZeP,AZ,0.059941142780724425
AZePW,WAVW,0.17982342834217324,N,AZeP,AZ,0.059941142780724425
AZhPM,WAVW,0.17982342834217324,N,AZhP,AZ,0.059941142780724425
AZhPW,WAVW,0.17982342834217324,N,AZhP,AZ,0.059941142780724425
AZoPM,WAVW,0.17982342834217324,N,AZoP,AZ,0.059941142780724425
AZoPW,WAVW,0.17982342834217324,N,AZoP,AZ,0.059941142780724425
AZePM,WSBW,0.13889507531965214,N,AZeP,AZ,0.046298358439884064
AZePW,WSBW,0.13889507531965214,N,AZeP,AZ,0.046298358439884064
AZhPM,WSBW,0.13889507531965214,N,AZhP,AZ,0.046298358439884064
AZhPW,WSBW,0.13889507531965214,N,AZhP,AZ,0.046298358439884064
AZoPM,WSBW,0.13889507531965214,N,AZoP,AZ,0.046298358439884064
AZoPW,WSBW,0.13889507531965214,N,AZoP,AZ,0.046298358439884064
AZePM,WZBW,0.15658746825416175,N,AZeP,AZ,0.05219582275138725
AZePW,WZBW,0.15658746825416175,N,AZeP,AZ,0.05219582275138725
AZhPM,WZBW,0.15658746825416175,N,AZhP,AZ,0.05219582275138725
AZhPW,WZBW,0.15658746825416175,N,AZhP,AZ,0.05219582275138725
AZoPM,WZBW,0.15658746825416175,N,AZoP,AZ,0.05219582275138725
AZoPW,WZBW,0.15658746825416175,N,AZoP,AZ,0.05219582275138725
AZePM,WZOW,0.14170043542657046,N,AZeP,AZ,0.047233478475523484
AZePW,WZOW,0.14170043542657046,N,AZeP,AZ,0.047233478475523484
AZhPM,WZOW,0.14170043542657046,N,AZhP,AZ,0.047233478475523484
AZhPW,WZOW,0.14170043542657046,N,AZhP,AZ,0.047233478475523484
AZoPM,WZOW,0.14170043542657046,N,AZoP,AZ,0.047233478475523484
AZoPW,WZOW,0.14170043542657046,N,AZoP,AZ,0.047233478475523484
AZePM,WZZW,0.07112705441345067,N,AZeP,AZ,0.02370901813781689
AZePW,WZZW,0.07112705441345067,N,AZeP,AZ,0.02370901813781689
AZhPM,WZZW,0.07112705441345067,N,AZhP,AZ,0.02370901813781689
AZhPW,WZZW,0.07112705441345067,N,AZhP,AZ,0.02370901813781689
AZoPM,WZZW,0.07112705441345067,N,AZoP,AZ,0.02370901813781689
AZoPW,WZZW,0.07112705441345067,N,AZoP,AZ,0.02370901813781689
AZePM,WBAW,0.05619930117831908,N,AZeP,AZ,0.018733100392773025
AZePW,WBAW,0.05619930117831908,N,AZeP,AZ,0.018733100392773025
AZhPM,WBAW,0.05619930117831908,N,AZhP,AZ,0.018733100392773025
AZhPW,WBAW,0.05619930117831908,N,AZhP,AZ,0.018733100392773025
AZoPM,WBAW,0.05619930117831908,N,AZoP,AZ,0.018733100392773025
AZoPW,WBAW,0.05619930117831908,N,AZoP,AZ,0.018733100392773025
AZePM,WOAW,0.050999513699520736,N,AZeP,AZ,0.016999837899840248
AZePW,WOAW,0.050999513699520736,N,AZeP,AZ,0.016999837899840248
AZhPM,WOAW,0.050999513699520736,N,AZhP,AZ,0.016999837899840248
AZhPW,WOAW,0.050999513699520736,N,AZhP,AZ,0.016999837899840248
AZoPM,WOAW,0.050999513699520736,N,AZoP,AZ,0.016999837899840248
AZoPW,WOAW,0.050999513699520736,N,AZoP,AZ,0.016999837899840248
AZePM,WRAW,0.07567327394761063,N,AZeP,AZ,0.025224424649203544
AZePW,WRAW,0.07567327394761063,N,AZeP,AZ,0.025224424649203544
AZhPM,WRAW,0.07567327394761063,N,AZhP,AZ,0.025224424649203544
AZhPW,WRAW,0.07567327394761063,N,AZhP,AZ,0.025224424649203544
AZoPM,WRAW,0.07567327394761063,N,AZoP,AZ,0.025224424649203544
AZoPW,WRAW,0.07567327394761063,N,AZoP,AZ,0.025224424649203544
AZePM,WVAW,0.0618747280317155,N,AZeP,AZ,0.02062490934390516
AZePW,WVAW,0.0618747280317155,N,AZeP,AZ,0.02062490934390516
AZhPM,WVAW,0.0618747280317155,N,AZhP,AZ,0.02062490934390516
AZhPW,WVAW,0.0618747280317155,N,AZhP,AZ,0.02062490934390516
AZoPM,WVAW,0.0618747280317155,N,AZoP,AZ,0.02062490934390516
AZoPW,WVAW,0.0618747280317155,N,AZoP,AZ,0.02062490934390516
AZePM,WOZW,0.047233478475523484,N,AZeP,AZ,0.015744492825174494
AZePW,WOZW,0.047233478475523484,N,AZeP,AZ,0.015744492825174494
AZhPM,WOZW,0.047233478475523484,N,AZhP,AZ,0.015744492825174494
AZhPW,WOZW,0.047233478475523484,N,AZhP,AZ,0.015744492825174494
AZoPM,WOZW,0.047233478475523484,N,AZoP,AZ,0.015744492825174494
AZoPW,WOZW,0.047233478475523484,N,AZoP,AZ,0.015744492825174494
STePM,WAW,0.3056628491380639,N,STeP,ST,0.15283142456903195
STePW,WAW,0.3056628491380639,N,STeP,ST,0.15283142456903195
SThPM,WAW,0.3056628491380639,N,SThP,ST,0.15283142456903195
SThPW,WAW,0.3056628491380639,N,SThP,ST,0.15283142456903195
SToPM,WAW,0.3056628491380639,N,SToP,ST,0.15283142456903195
SToPW,WAW,0.3056628491380639,N,SToP,ST,0.15283142456903195
STePM,WBW,0.19466022608875305,N,STeP,ST,0.09733011304437653
STePW,WBW,0.19466022608875305,N,STeP,ST,0.09733011304437653
SThPM,WBW,0.19466022608875305,N,SThP,ST,0.09733011304437653
SThPW,WBW,0.19466022608875305,N,SThP,ST,0.09733011304437653
SToPM,WBW,0.19466022608875305,N,SToP,ST,0.09733011304437653
SToPW,WBW,0.19466022608875305,N,SToP,ST,0.09733011304437653
STePM,WEW,0.10564807132739153,N,STeP,ST,0.05282403566369576
STePW,WEW,0.10564807132739153,N,STeP,ST,0.05282403566369576
SThPM,WEW,0.10564807132739153,N,SThP,ST,0.05282403566369576
SThPW,WEW,0.10564807132739153,N,SThP,ST,0.05282403566369576
SToPM,WEW,0.10564807132739153,N,SToP,ST,0.05282403566369576
SToPW,WEW,0.10564807132739153,N,SToP,ST,0.05282403566369576
STePM,WFW,0.13862016596247248,N,STeP,ST,0.06931008298123624
STePW,WFW,0.13862016596247248,N,STeP,ST,0.06931008298123624
SThPM,WFW,0.13862016596247248,N,SThP,ST,0.06931008298123624
SThPW,WFW,0.13862016596247248,N,SThP,ST,0.06931008298123624
SToPM,WFW,0.13862016596247248,N,SToP,ST,0.06931008298123624
SToPW,WFW,0.13862016596247248,N,SToP,ST,0.06931008298123624
STePM,WOW,0.20710056332617036,N,STeP,ST,0.10355028166308516
STePW,WOW,0.20710056332617036,N,STeP,ST,0.10355028166308516
SThPM,WOW,0.20710056332617036,N,SThP,ST,0.10355028166308516
SThPW,WOW,0.20710056332617036,N,SThP,ST,0.10355028166308516
SToPM,WOW,0.20710056332617036,N,SToP,ST,0.10355028166308516
SToPW,WOW,0.20710056332617036,N,SToP,ST,0.10355028166308516
STePM,WRW,0.05432137978799724,N,STeP,ST,0.02716068989399862
STePW,WRW,0.05432137978799724,N,STeP,ST,0.02716068989399862
SThPM,WRW,0.05432137978799724,N,SThP,ST,0.02716068989399862
SThPW,WRW,0.05432137978799724,N,SThP,ST,0.02716068989399862
SToPM,WRW,0.05432137978799724,N,SToP,ST,0.02716068989399862
SToPW,WRW,0.05432137978799724,N,SToP,ST,0.02716068989399862
STePM,WSW,0.07858648920247496,N,STeP,ST,0.03929324460123748
STePW,WSW,0.07858648920247496,N,STeP,ST,0.03929324460123748
SThPM,WSW,0.07858648920247496,N,SThP,ST,0.03929324460123748
SThPW,WSW,0.07858648920247496,N,SThP,ST,0.03929324460123748
SToPM,WSW,0.07858648920247496,N,SToP,ST,0.03929324460123748
SToPW,WSW,0.07858648920247496,N,SToP,ST,0.03929324460123748
STePM,WTW,0.02753914190786436,N,STeP,ST,0.01376957095393218
STePW,WTW,0.02753914190786436,N,STeP,ST,0.01376957095393218
SThPM,WTW,0.02753914190786436,N,SThP,ST,0.01376957095393218
SThPW,WTW,0.02753914190786436,N,SThP,ST,0.01376957095393218
SToPM,WTW,0.02753914190786436,N,SToP,ST,0.01376957095393218
SToPW,WTW,0.02753914190786436,N,SToP,ST,0.01376957095393218
STePM,WUW,0.4330842245204437,N,STeP,ST,0.21654211226022185
STePW,WUW,0.4330842245204437,N,STeP,ST,0.21654211226022185
SThPM,WUW,0.4330842245204437,N,SThP,ST,0.21654211226022185
SThPW,WUW,0.4330842245204437,N,SThP,ST,0.21654211226022185
SToPM,WUW,0.4330842245204437,N,SToP,ST,0.21654211226022185
SToPW,WUW,0.4330842245204437,N,SToP,ST,0.21654211226022185
