group_generation,code,Wege,activity,group_dest_mode,group_erzeugung,rate
KIhPM,WKKW,0.23326515865294184,N,KIhP,KI,0.07775505288431395
KIhPW,WKKW,0.23326515865294184,N,KIhP,KI,0.07775505288431395
KIoPM,WKKW,0.23326515865294184,N,KIoP,KI,0.07775505288431395
KIoPW,WKKW,0.23326515865294184,N,KIoP,KI,0.07775505288431395
KIePM,WKOW,0.047072887698966746,N,KIeP,KI,0.01569096256632225
KIePW,WKOW,0.047072887698966746,N,KIeP,KI,0.01569096256632225
KIhPM,WKOW,0.047072887698966746,N,KIhP,KI,0.01569096256632225
KIhPW,WKOW,0.047072887698966746,N,KIhP,KI,0.01569096256632225
KIoPM,WKOW,0.047072887698966746,N,KIoP,KI,0.01569096256632225
KIoPW,WKOW,0.047072887698966746,N,KIoP,KI,0.01569096256632225
KIePM,WKSW,0.14593559675494922,N,KIeP,KI,0.04864519891831641
KIePW,WKSW,0.14593559675494922,N,KIeP,KI,0.04864519891831641
KIhPM,WKSW,0.14593559675494922,N,KIhP,KI,0.04864519891831641
KIhPW,WKSW,0.14593559675494922,N,KIhP,KI,0.04864519891831641
KIoPM,WKSW,0.14593559675494922,N,KIoP,KI,0.04864519891831641
KIoPW,WKSW,0.14593559675494922,N,KIoP,KI,0.04864519891831641
KIePM,WKVW,0.18001931865838544,N,KIeP,KI,0.06000643955279515
KIePW,WKVW,0.18001931865838544,N,KIeP,KI,0.06000643955279515
KIhPM,WKVW,0.18001931865838544,N,KIhP,KI,0.06000643955279515
KIhPW,WKVW,0.18001931865838544,N,KIhP,KI,0.06000643955279515
KIoPM,WKVW,0.18001931865838544,N,KIoP,KI,0.06000643955279515
KIoPW,WKVW,0.18001931865838544,N,KIoP,KI,0.06000643955279515
KIePM,WOOW,0.07546100617522455,N,KIeP,KI,0.02515366872507485
KIePW,WOOW,0.07546100617522455,N,KIeP,KI,0.02515366872507485
KIhPM,WOOW,0.07546100617522455,N,KIhP,KI,0.02515366872507485
KIhPW,WOOW,0.07546100617522455,N,KIhP,KI,0.02515366872507485
KIoPM,WOOW,0.07546100617522455,N,KIoP,KI,0.02515366872507485
KIoPW,WOOW,0.07546100617522455,N,KIoP,KI,0.02515366872507485
KIePM,WVVW,0.060272398921037126,N,KIeP,KI,0.020090799640345703
KIePW,WVVW,0.060272398921037126,N,KIeP,KI,0.020090799640345703
KIhPM,WVVW,0.060272398921037126,N,KIhP,KI,0.020090799640345703
KIhPW,WVVW,0.060272398921037126,N,KIhP,KI,0.020090799640345703
KIoPM,WVVW,0.060272398921037126,N,KIoP,KI,0.020090799640345703
KIoPW,WVVW,0.060272398921037126,N,KIoP,KI,0.020090799640345703
KIePM,WKGW,0.07615871608788735,N,KIeP,KI,0.02538623869596245
KIePW,WKGW,0.07615871608788735,N,KIeP,KI,0.02538623869596245
KIhPM,WKGW,0.07615871608788735,N,KIhP,KI,0.02538623869596245
KIhPW,WKGW,0.07615871608788735,N,KIhP,KI,0.02538623869596245
KIoPM,WKGW,0.07615871608788735,N,KIoP,KI,0.02538623869596245
KIoPW,WKGW,0.07615871608788735,N,KIoP,KI,0.02538623869596245
KIePM,WEKW,0.07550840086261243,N,KIeP,KI,0.025169466954204137
KIePW,WEKW,0.07550840086261243,N,KIeP,KI,0.025169466954204137
KIhPM,WEKW,0.07550840086261243,N,KIhP,KI,0.025169466954204137
KIhPW,WEKW,0.07550840086261243,N,KIhP,KI,0.025169466954204137
KIoPM,WEKW,0.07550840086261243,N,KIoP,KI,0.025169466954204137
KIoPW,WEKW,0.07550840086261243,N,KIoP,KI,0.025169466954204137
KIePM,WFKW,0.020179851735623297,N,KIeP,KI,0.0067266172452077645
KIePW,WFKW,0.020179851735623297,N,KIeP,KI,0.0067266172452077645
KIhPM,WFKW,0.020179851735623297,N,KIhP,KI,0.0067266172452077645
KIhPW,WFKW,0.020179851735623297,N,KIhP,KI,0.0067266172452077645
KIoPM,WFKW,0.020179851735623297,N,KIoP,KI,0.0067266172452077645
KIoPW,WFKW,0.020179851735623297,N,KIoP,KI,0.0067266172452077645
KIePM,WOKW,0.01714660438693605,N,KIeP,KI,0.00571553479564535
KIePW,WOKW,0.01714660438693605,N,KIeP,KI,0.00571553479564535
KIhPM,WOKW,0.01714660438693605,N,KIhP,KI,0.00571553479564535
KIhPW,WOKW,0.01714660438693605,N,KIhP,KI,0.00571553479564535
KIoPM,WOKW,0.01714660438693605,N,KIoP,KI,0.00571553479564535
KIoPW,WOKW,0.01714660438693605,N,KIoP,KI,0.00571553479564535
KIePM,WVOW,0.05137266829080076,N,KIeP,KI,0.01712422276360025
KIePW,WVOW,0.05137266829080076,N,KIeP,KI,0.01712422276360025
KIhPM,WVOW,0.05137266829080076,N,KIhP,KI,0.01712422276360025
KIhPW,WVOW,0.05137266829080076,N,KIhP,KI,0.01712422276360025
KIoPM,WVOW,0.05137266829080076,N,KIoP,KI,0.01712422276360025
KIoPW,WVOW,0.05137266829080076,N,KIoP,KI,0.01712422276360025
GSePM,WBW,0.3558142117381435,N,GSeP,GS,0.17790710586907174
GSePW,WBW,0.3558142117381435,N,GSeP,GS,0.17790710586907174
GShPM,WBW,0.3558142117381435,N,GShP,GS,0.17790710586907174
GShPW,WBW,0.3558142117381435,N,GShP,GS,0.17790710586907174
GSoPM,WBW,0.3558142117381435,N,GSoP,GS,0.17790710586907174
GSoPW,WBW,0.3558142117381435,N,GSoP,GS,0.17790710586907174
GSePM,WFW,0.13253035558345766,N,GSeP,GS,0.06626517779172883
GSePW,WFW,0.13253035558345766,N,GSeP,GS,0.06626517779172883
GShPM,WFW,0.13253035558345766,N,GShP,GS,0.06626517779172883
GShPW,WFW,0.13253035558345766,N,GShP,GS,0.06626517779172883
GSoPM,WFW,0.13253035558345766,N,GSoP,GS,0.06626517779172883
GSoPW,WFW,0.13253035558345766,N,GSoP,GS,0.06626517779172883
GSePM,WGW,1.2957780487167272,N,GSeP,GS,0.6478890243583636
GSePW,WGW,1.2957780487167272,N,GSeP,GS,0.6478890243583636
GShPM,WGW,1.2957780487167272,N,GShP,GS,0.6478890243583636
GShPW,WGW,1.2957780487167272,N,GShP,GS,0.6478890243583636
GSoPM,WGW,1.2957780487167272,N,GSoP,GS,0.6478890243583636
GSoPW,WGW,1.2957780487167272,N,GSoP,GS,0.6478890243583636
GSePM,WMW,0.04477987161766951,N,GSeP,GS,0.022389935808834752
GSePW,WMW,0.04477987161766951,N,GSeP,GS,0.022389935808834752
GShPM,WMW,0.04477987161766951,N,GShP,GS,0.022389935808834752
GShPW,WMW,0.04477987161766951,N,GShP,GS,0.022389935808834752
GSoPM,WMW,0.04477987161766951,N,GSoP,GS,0.022389935808834752
GSoPW,WMW,0.04477987161766951,N,GSoP,GS,0.022389935808834752
GSePM,WOW,0.13077145813484425,N,GSeP,GS,0.06538572906742211
GSePW,WOW,0.13077145813484425,N,GSeP,GS,0.06538572906742211
GShPM,WOW,0.13077145813484425,N,GShP,GS,0.06538572906742211
GShPW,WOW,0.13077145813484425,N,GShP,GS,0.06538572906742211
GSoPM,WOW,0.13077145813484425,N,GSoP,GS,0.06538572906742211
GSoPW,WOW,0.13077145813484425,N,GSoP,GS,0.06538572906742211
GSePM,WSW,0.28858018538850433,N,GSeP,GS,0.14429009269425214
GSePW,WSW,0.28858018538850433,N,GSeP,GS,0.14429009269425214
GShPM,WSW,0.28858018538850433,N,GShP,GS,0.14429009269425214
GShPW,WSW,0.28858018538850433,N,GShP,GS,0.14429009269425214
GSoPM,WSW,0.28858018538850433,N,GSoP,GS,0.14429009269425214
GSoPW,WSW,0.28858018538850433,N,GSoP,GS,0.14429009269425214
GSePM,WBBW,0.07732291749032083,N,GSeP,GS,0.025774305830106942
GSePW,WBBW,0.07732291749032083,N,GSeP,GS,0.025774305830106942
GShPM,WBBW,0.07732291749032083,N,GShP,GS,0.025774305830106942
GShPW,WBBW,0.07732291749032083,N,GShP,GS,0.025774305830106942
GSoPM,WBBW,0.07732291749032083,N,GSoP,GS,0.025774305830106942
GSoPW,WBBW,0.07732291749032083,N,GSoP,GS,0.025774305830106942
GSePM,WGBW,0.3118463623138701,N,GSeP,GS,0.1039487874379567
GSePW,WGBW,0.3118463623138701,N,GSeP,GS,0.1039487874379567
GShPM,WGBW,0.3118463623138701,N,GShP,GS,0.1039487874379567
GShPW,WGBW,0.3118463623138701,N,GShP,GS,0.1039487874379567
GSoPM,WGBW,0.3118463623138701,N,GSoP,GS,0.1039487874379567
GSoPW,WGBW,0.3118463623138701,N,GSoP,GS,0.1039487874379567
GSePM,WGGW,0.2074457579210205,N,GSeP,GS,0.0691485859736735
GSePW,WGGW,0.2074457579210205,N,GSeP,GS,0.0691485859736735
GShPM,WGGW,0.2074457579210205,N,GShP,GS,0.0691485859736735
GShPW,WGGW,0.2074457579210205,N,GShP,GS,0.0691485859736735
GSoPM,WGGW,0.2074457579210205,N,GSoP,GS,0.0691485859736735
GSoPW,WGGW,0.2074457579210205,N,GSoP,GS,0.0691485859736735
GSePM,WGVW,0.2050269881286005,N,GSeP,GS,0.06834232937620018
GSePW,WGVW,0.2050269881286005,N,GSeP,GS,0.06834232937620018
GShPM,WGVW,0.2050269881286005,N,GShP,GS,0.06834232937620018
GShPW,WGVW,0.2050269881286005,N,GShP,GS,0.06834232937620018
GSoPM,WGVW,0.2050269881286005,N,GSoP,GS,0.06834232937620018
GSoPW,WGVW,0.2050269881286005,N,GSoP,GS,0.06834232937620018
GSePM,WSBW,0.08732574286901333,N,GSeP,GS,0.029108580956337775
GSePW,WSBW,0.08732574286901333,N,GSeP,GS,0.029108580956337775
GShPM,WSBW,0.08732574286901333,N,GShP,GS,0.029108580956337775
GShPW,WSBW,0.08732574286901333,N,GShP,GS,0.029108580956337775
GSoPM,WSBW,0.08732574286901333,N,GSoP,GS,0.029108580956337775
GSoPW,WSBW,0.08732574286901333,N,GSoP,GS,0.029108580956337775
GSePM,WKGW,0.20760168143836324,N,GSeP,GS,0.06920056047945441
GSePW,WKGW,0.20760168143836324,N,GSeP,GS,0.06920056047945441
GShPM,WKGW,0.20760168143836324,N,GShP,GS,0.06920056047945441
GShPW,WKGW,0.20760168143836324,N,GShP,GS,0.06920056047945441
GSoPM,WKGW,0.20760168143836324,N,GSoP,GS,0.06920056047945441
GSoPW,WKGW,0.20760168143836324,N,GSoP,GS,0.06920056047945441
MSePM,WBW,0.21652000522223847,N,MSeP,MS,0.10826000261111926
MSePW,WBW,0.21652000522223847,N,MSeP,MS,0.10826000261111926
MShPM,WBW,0.21652000522223847,N,MShP,MS,0.10826000261111926
MShPW,WBW,0.21652000522223847,N,MShP,MS,0.10826000261111926
MSoPM,WBW,0.21652000522223847,N,MSoP,MS,0.10826000261111926
MSoPW,WBW,0.21652000522223847,N,MSoP,MS,0.10826000261111926
MSePM,WEW,0.0618826186968998,N,MSeP,MS,0.030941309348449894
MSePW,WEW,0.0618826186968998,N,MSeP,MS,0.030941309348449894
MShPM,WEW,0.0618826186968998,N,MShP,MS,0.030941309348449894
MShPW,WEW,0.0618826186968998,N,MShP,MS,0.030941309348449894
MSoPM,WEW,0.0618826186968998,N,MSoP,MS,0.030941309348449894
MSoPW,WEW,0.0618826186968998,N,MSoP,MS,0.030941309348449894
MSePM,WFW,0.1125659841143004,N,MSeP,MS,0.0562829920571502
MSePW,WFW,0.1125659841143004,N,MSeP,MS,0.0562829920571502
MShPM,WFW,0.1125659841143004,N,MShP,MS,0.0562829920571502
MShPW,WFW,0.1125659841143004,N,MShP,MS,0.0562829920571502
MSoPM,WFW,0.1125659841143004,N,MSoP,MS,0.0562829920571502
MSoPW,WFW,0.1125659841143004,N,MSoP,MS,0.0562829920571502
MSePM,WGW,0.10441129057592144,N,MSeP,MS,0.05220564528796072
MSePW,WGW,0.10441129057592144,N,MSeP,MS,0.05220564528796072
MShPM,WGW,0.10441129057592144,N,MShP,MS,0.05220564528796072
MShPW,WGW,0.10441129057592144,N,MShP,MS,0.05220564528796072
MSoPM,WGW,0.10441129057592144,N,MSoP,MS,0.05220564528796072
MSoPW,WGW,0.10441129057592144,N,MSoP,MS,0.05220564528796072
MSePM,WMW,1.5093612617178969,N,MSeP,MS,0.7546806308589484
MSePW,WMW,1.5093612617178969,N,MSeP,MS,0.7546806308589484
MShPM,WMW,1.5093612617178969,N,MShP,MS,0.7546806308589484
MShPW,WMW,1.5093612617178969,N,MShP,MS,0.7546806308589484
MSoPM,WMW,1.5093612617178969,N,MSoP,MS,0.7546806308589484
MSoPW,WMW,1.5093612617178969,N,MSoP,MS,0.7546806308589484
MSePM,WOW,0.07920228636700466,N,MSeP,MS,0.03960114318350233
MSePW,WOW,0.07920228636700466,N,MSeP,MS,0.03960114318350233
MShPM,WOW,0.07920228636700466,N,MShP,MS,0.03960114318350233
MShPW,WOW,0.07920228636700466,N,MShP,MS,0.03960114318350233
MSoPM,WOW,0.07920228636700466,N,MSoP,MS,0.03960114318350233
MSoPW,WOW,0.07920228636700466,N,MSoP,MS,0.03960114318350233
MSePM,WSW,0.16778604242543305,N,MSeP,MS,0.08389302121271652
MSePW,WSW,0.16778604242543305,N,MSeP,MS,0.08389302121271652
MShPM,WSW,0.16778604242543305,N,MShP,MS,0.08389302121271652
MShPW,WSW,0.16778604242543305,N,MShP,MS,0.08389302121271652
MSoPM,WSW,0.16778604242543305,N,MSoP,MS,0.08389302121271652
MSoPW,WSW,0.16778604242543305,N,MSoP,MS,0.08389302121271652
MSePM,WBBW,0.13557938804156414,N,MSeP,MS,0.04519312934718805
MSePW,WBBW,0.13557938804156414,N,MSeP,MS,0.04519312934718805
MShPM,WBBW,0.13557938804156414,N,MShP,MS,0.04519312934718805
MShPW,WBBW,0.13557938804156414,N,MShP,MS,0.04519312934718805
MSoPM,WBBW,0.13557938804156414,N,MSoP,MS,0.04519312934718805
MSoPW,WBBW,0.13557938804156414,N,MSoP,MS,0.04519312934718805
MSePM,WGBW,0.08730051517146109,N,MSeP,MS,0.02910017172382037
MSePW,WGBW,0.08730051517146109,N,MSeP,MS,0.02910017172382037
MShPM,WGBW,0.08730051517146109,N,MShP,MS,0.02910017172382037
MShPW,WGBW,0.08730051517146109,N,MShP,MS,0.02910017172382037
MSoPM,WGBW,0.08730051517146109,N,MSoP,MS,0.02910017172382037
MSoPW,WGBW,0.08730051517146109,N,MSoP,MS,0.02910017172382037
MSePM,WMBW,0.07260826750682536,N,MSeP,MS,0.024202755835608453
MSePW,WMBW,0.07260826750682536,N,MSeP,MS,0.024202755835608453
MShPM,WMBW,0.07260826750682536,N,MShP,MS,0.024202755835608453
MShPW,WMBW,0.07260826750682536,N,MShP,MS,0.024202755835608453
MSoPM,WMBW,0.07260826750682536,N,MSoP,MS,0.024202755835608453
MSoPW,WMBW,0.07260826750682536,N,MSoP,MS,0.024202755835608453
MSePM,WMMW,0.11724520060109052,N,MSeP,MS,0.03908173353369685
MSePW,WMMW,0.11724520060109052,N,MSeP,MS,0.03908173353369685
MShPM,WMMW,0.11724520060109052,N,MShP,MS,0.03908173353369685
MShPW,WMMW,0.11724520060109052,N,MShP,MS,0.03908173353369685
MSoPM,WMMW,0.11724520060109052,N,MSoP,MS,0.03908173353369685
MSoPW,WMMW,0.11724520060109052,N,MSoP,MS,0.03908173353369685
MSePM,WMOW,0.14033880356321712,N,MSeP,MS,0.04677960118773904
MSePW,WMOW,0.14033880356321712,N,MSeP,MS,0.04677960118773904
MShPM,WMOW,0.14033880356321712,N,MShP,MS,0.04677960118773904
MShPW,WMOW,0.14033880356321712,N,MShP,MS,0.04677960118773904
MSoPM,WMOW,0.14033880356321712,N,MSoP,MS,0.04677960118773904
MSoPW,WMOW,0.14033880356321712,N,MSoP,MS,0.04677960118773904
MSePM,WMVW,0.09315944097628936,N,MSeP,MS,0.031053146992096457
MSePW,WMVW,0.09315944097628936,N,MSeP,MS,0.031053146992096457
MShPM,WMVW,0.09315944097628936,N,MShP,MS,0.031053146992096457
MShPW,WMVW,0.09315944097628936,N,MShP,MS,0.031053146992096457
MSoPM,WMVW,0.09315944097628936,N,MSoP,MS,0.031053146992096457
MSoPW,WMVW,0.09315944097628936,N,MSoP,MS,0.031053146992096457
MSePM,WSBW,0.2031227916111515,N,MSeP,MS,0.06770759720371716
MSePW,WSBW,0.2031227916111515,N,MSeP,MS,0.06770759720371716
MShPM,WSBW,0.2031227916111515,N,MShP,MS,0.06770759720371716
MShPW,WSBW,0.2031227916111515,N,MShP,MS,0.06770759720371716
MSoPM,WSBW,0.2031227916111515,N,MSoP,MS,0.06770759720371716
MSoPW,WSBW,0.2031227916111515,N,MSoP,MS,0.06770759720371716
MSePM,WOMW,0.07962797318163731,N,MSeP,MS,0.026542657727212437
MSePW,WOMW,0.07962797318163731,N,MSeP,MS,0.026542657727212437
MShPM,WOMW,0.07962797318163731,N,MShP,MS,0.026542657727212437
MShPW,WOMW,0.07962797318163731,N,MShP,MS,0.026542657727212437
MSoPM,WOMW,0.07962797318163731,N,MSoP,MS,0.026542657727212437
MSoPW,WOMW,0.07962797318163731,N,MSoP,MS,0.026542657727212437
MSePM,WVMW,0.034107554892958414,N,MSeP,MS,0.011369184964319469
MSePW,WVMW,0.034107554892958414,N,MSeP,MS,0.011369184964319469
MShPM,WVMW,0.034107554892958414,N,MShP,MS,0.011369184964319469
MShPW,WVMW,0.034107554892958414,N,MShP,MS,0.011369184964319469
MSoPM,WVMW,0.034107554892958414,N,MSoP,MS,0.011369184964319469
MSoPW,WVMW,0.034107554892958414,N,MSoP,MS,0.011369184964319469
RAePW,WBW,0.1965992924955958,N,RAeP,RAf,0.0982996462477979
RAhPW,WBW,0.1965992924955958,N,RAhP,RAf,0.0982996462477979
RAoPW,WBW,0.1965992924955958,N,RAoP,RAf,0.0982996462477979
RAePW,WEW,0.14129192203439772,N,RAeP,RAf,0.07064596101719886
RAhPW,WEW,0.14129192203439772,N,RAhP,RAf,0.07064596101719886
RAoPW,WEW,0.14129192203439772,N,RAoP,RAf,0.07064596101719886
RAePW,WFW,0.08319387212751378,N,RAeP,RAf,0.04159693606375688
RAhPW,WFW,0.08319387212751378,N,RAhP,RAf,0.04159693606375688
RAoPW,WFW,0.08319387212751378,N,RAoP,RAf,0.04159693606375688
RAePW,WOW,0.1517519304847041,N,RAeP,RAf,0.07587596524235203
RAhPW,WOW,0.1517519304847041,N,RAhP,RAf,0.07587596524235203
RAoPW,WOW,0.1517519304847041,N,RAoP,RAf,0.07587596524235203
RAePW,WRW,0.06112712435579564,N,RAeP,RAf,0.03056356217789782
RAhPW,WRW,0.06112712435579564,N,RAhP,RAf,0.03056356217789782
RAoPW,WRW,0.06112712435579564,N,RAoP,RAf,0.03056356217789782
RAePW,WSW,0.07763630210570607,N,RAeP,RAf,0.03881815105285304
RAhPW,WSW,0.07763630210570607,N,RAhP,RAf,0.03881815105285304
RAoPW,WSW,0.07763630210570607,N,RAoP,RAf,0.03881815105285304
RAePW,WTW,0.046069564340584034,N,RAeP,RAf,0.023034782170292013
RAhPW,WTW,0.046069564340584034,N,RAhP,RAf,0.023034782170292013
RAoPW,WTW,0.046069564340584034,N,RAoP,RAf,0.023034782170292013
RAePW,WVW,0.3032690591287618,N,RAeP,RAf,0.1516345295643809
RAhPW,WVW,0.3032690591287618,N,RAhP,RAf,0.1516345295643809
RAoPW,WVW,0.3032690591287618,N,RAoP,RAf,0.1516345295643809
RAePW,WBBW,0.1474822259663284,N,RAeP,RAf,0.04916074198877613
RAhPW,WBBW,0.1474822259663284,N,RAhP,RAf,0.04916074198877613
RAoPW,WBBW,0.1474822259663284,N,RAoP,RAf,0.04916074198877613
RAePW,WEVW,0.06931463874238969,N,RAeP,RAf,0.023104879580796562
RAhPW,WEVW,0.06931463874238969,N,RAhP,RAf,0.023104879580796562
RAoPW,WEVW,0.06931463874238969,N,RAoP,RAf,0.023104879580796562
RAePW,WFFW,0.14407318565828464,N,RAeP,RAf,0.04802439521942821
RAhPW,WFFW,0.14407318565828464,N,RAhP,RAf,0.04802439521942821
RAoPW,WFFW,0.14407318565828464,N,RAoP,RAf,0.04802439521942821
RAePW,WFBW,0.06376315861513995,N,RAeP,RAf,0.02125438620504665
RAhPW,WFBW,0.06376315861513995,N,RAhP,RAf,0.02125438620504665
RAoPW,WFBW,0.06376315861513995,N,RAoP,RAf,0.02125438620504665
RAePW,WOOW,0.10442759264182007,N,RAeP,RAf,0.034809197547273366
RAhPW,WOOW,0.10442759264182007,N,RAhP,RAf,0.034809197547273366
RAoPW,WOOW,0.10442759264182007,N,RAoP,RAf,0.034809197547273366
RAePW,WORW,0.16799960872615322,N,RAeP,RAf,0.055999869575384414
RAhPW,WORW,0.16799960872615322,N,RAhP,RAf,0.055999869575384414
RAoPW,WORW,0.16799960872615322,N,RAoP,RAf,0.055999869575384414
RAePW,WSBW,0.08598266042650013,N,RAeP,RAf,0.028660886808833375
RAhPW,WSBW,0.08598266042650013,N,RAhP,RAf,0.028660886808833375
RAoPW,WSBW,0.08598266042650013,N,RAoP,RAf,0.028660886808833375
RAePW,WVVW,0.21731102059411608,N,RAeP,RAf,0.07243700686470536
RAhPW,WVVW,0.21731102059411608,N,RAhP,RAf,0.07243700686470536
RAoPW,WVVW,0.21731102059411608,N,RAoP,RAf,0.07243700686470536
RAePW,WVOW,0.09306754001623208,N,RAeP,RAf,0.03102251333874403
RAhPW,WVOW,0.09306754001623208,N,RAhP,RAf,0.03102251333874403
RAoPW,WVOW,0.09306754001623208,N,RAoP,RAf,0.03102251333874403
RAePW,WVEW,0.04105898982829453,N,RAeP,RAf,0.013686329942764844
RAhPW,WVEW,0.04105898982829453,N,RAhP,RAf,0.013686329942764844
RAoPW,WVEW,0.04105898982829453,N,RAoP,RAf,0.013686329942764844
RAePW,WVOW,0.12000252386149116,N,RAeP,RAf,0.04000084128716372
RAhPW,WVOW,0.12000252386149116,N,RAhP,RAf,0.04000084128716372
RAoPW,WVOW,0.12000252386149116,N,RAoP,RAf,0.04000084128716372
RAePW,WROW,0.0944997799084612,N,RAeP,RAf,0.03149992663615373
RAhPW,WROW,0.0944997799084612,N,RAhP,RAf,0.03149992663615373
RAoPW,WROW,0.0944997799084612,N,RAoP,RAf,0.03149992663615373
EINPEN,WAW,1.6,,EINPEN,EINPEN,0.8
EINPENFERN,WYW,2.0,,EINPENFERN,EINPENFERN,1.0
EINPENSONSTIGE,WBW,0.6,,EINPENSONSTIGE,EINPENSONSTIGE,0.3
EINPENSONSTIGE,WEW,1.2,,EINPENSONSTIGE,EINPENSONSTIGE,0.6
EINPENSONSTIGE,WTW,0.2,,EINPENSONSTIGE,EINPENSONSTIGE,0.1
EINPENSCHUELER,WMW,2.0,,EINPENSCHUELER,EINPENSCHUELER,1.0
EINPENBERUFSSCHUELER,WZW,1.0,,EINPENBERUFSSCHUELER,EINPENBERUFSSCHUELER,0.5
EWePM,WYW,0.0,,,EWm,0.0
EWePW,WYW,0.0,,,EWf,0.0
EWhPM,WYW,0.0,,,EWm,0.0
EWhPW,WYW,0.0,,,EWf,0.0
EWoPM,WYW,0.0,,,EWm,0.0
EWoPW,WYW,0.0,,,EWf,0.0
